job_position,job_link,company_name,company_profile,job_location,job_posting_date
"JUNIOR DEVELOPER - Dubai, UAE",https://ie.linkedin.com/jobs/view/junior-developer-dubai-uae-at-cobblestone-energy-3642302636?refId=JY4BnXXae4fHTXHG7QBTzA%3D%3D&trackingId=NBgg5nPKq%2FvXDgtzsrOvGg%3D%3D&position=12&pageNum=2&trk=public_jobs_jserp-result_search-card,Cobblestone Energy,https://ae.linkedin.com/company/cobblestone-energy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cork, County Cork, Ireland",2023-06-22
Applications Engineer,https://ie.linkedin.com/jobs/view/applications-engineer-at-hays-3554857827?refId=JY4BnXXae4fHTXHG7QBTzA%3D%3D&trackingId=m%2BL5wesigmTthhMazXGRgA%3D%3D&position=13&pageNum=2&trk=public_jobs_jserp-result_search-card,Hays,https://uk.linkedin.com/company/hays?trk=public_jobs_jserp-result_job-search-card-subtitle,"Galway, County Galway, Ireland",2023-06-29
"JUNIOR DEVELOPER - Dubai, UAE",https://ie.linkedin.com/jobs/view/junior-developer-dubai-uae-at-cobblestone-energy-3642305296?refId=JY4BnXXae4fHTXHG7QBTzA%3D%3D&trackingId=VlAqWKdKnfRKTXVn0KQGPA%3D%3D&position=14&pageNum=2&trk=public_jobs_jserp-result_search-card,Cobblestone Energy,https://ae.linkedin.com/company/cobblestone-energy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Limerick, County Limerick, Ireland",2023-06-22
Analytical Scientist (Bioassay) - Are you interested in working in the States?,https://ie.linkedin.com/jobs/view/analytical-scientist-bioassay-are-you-interested-in-working-in-the-states%3F-at-eli-lilly-and-company-3437300818?refId=JY4BnXXae4fHTXHG7QBTzA%3D%3D&trackingId=iJuJKPH2C2KC4jbKMgzTdQ%3D%3D&position=15&pageNum=2&trk=public_jobs_jserp-result_search-card,Eli Lilly and Company,https://www.linkedin.com/company/eli-lilly-and-company?trk=public_jobs_jserp-result_job-search-card-subtitle,"Kinsale, County Cork, Ireland",2023-06-12
Graduate SIM Engineer,https://ie.linkedin.com/jobs/view/graduate-sim-engineer-at-ryanair-europe-s-favourite-airline-3601078409?refId=JY4BnXXae4fHTXHG7QBTzA%3D%3D&trackingId=jMPNMdXztmEVHp32BPs8rQ%3D%3D&position=16&pageNum=2&trk=public_jobs_jserp-result_search-card,Ryanair - Europe's Favourite Airline,https://ie.linkedin.com/company/ryanair?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dublin, County Dublin, Ireland",2023-05-08
Utilities Engineer,https://ie.linkedin.com/jobs/view/utilities-engineer-at-berkley-group-3646947733?refId=JY4BnXXae4fHTXHG7QBTzA%3D%3D&trackingId=fAhHqQpEbMVTiAmsjVjsZg%3D%3D&position=17&pageNum=2&trk=public_jobs_jserp-result_search-card,Berkley Group,https://ie.linkedin.com/company/berkley?trk=public_jobs_jserp-result_job-search-card-subtitle,"Louth, County Louth, Ireland",2023-06-26
Test Engineer,https://ie.linkedin.com/jobs/view/test-engineer-at-mason-alexander-3641827800?refId=JY4BnXXae4fHTXHG7QBTzA%3D%3D&trackingId=FC5KIpBLu3%2B8qerocGylow%3D%3D&position=18&pageNum=2&trk=public_jobs_jserp-result_search-card,Mason Alexander,https://ie.linkedin.com/company/mason-alexander?trk=public_jobs_jserp-result_job-search-card-subtitle,"Galway, County Galway, Ireland",2023-06-21
Senior Python Developer,https://ie.linkedin.com/jobs/view/senior-python-developer-at-nicoll-curtin-3634734692?refId=JY4BnXXae4fHTXHG7QBTzA%3D%3D&trackingId=OSGIzQ2vkdLvus9dpHL%2FZw%3D%3D&position=19&pageNum=2&trk=public_jobs_jserp-result_search-card,Nicoll Curtin,https://uk.linkedin.com/company/nicoll-curtin?trk=public_jobs_jserp-result_job-search-card-subtitle,"Galway, County Galway, Ireland",2023-06-14
Scientist/Sr. Scientist/Principal Scientist - MES,https://ie.linkedin.com/jobs/view/scientist-sr-scientist-principal-scientist-mes-at-eli-lilly-and-company-3614546976?refId=JY4BnXXae4fHTXHG7QBTzA%3D%3D&trackingId=uPFC44E9zRg5RbSKgkr1oA%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card,Eli Lilly and Company,https://www.linkedin.com/company/eli-lilly-and-company?trk=public_jobs_jserp-result_job-search-card-subtitle,"Limerick, County Limerick, Ireland",2023-06-13
Senior Machine Learning Engineer,https://ie.linkedin.com/jobs/view/senior-machine-learning-engineer-at-mcs-group-your-specialist-recruitment-consultancy-3653311421?refId=JY4BnXXae4fHTXHG7QBTzA%3D%3D&trackingId=b2D2dr5qMlnsH%2Fy696MMWA%3D%3D&position=21&pageNum=2&trk=public_jobs_jserp-result_search-card,MCS Group | Your Specialist Recruitment Consultancy,https://uk.linkedin.com/company/mcs-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dublin, County Dublin, Ireland",2023-07-02
Python Developer - Blueface,https://ie.linkedin.com/jobs/view/python-developer-blueface-at-comcast-3648246797?refId=JY4BnXXae4fHTXHG7QBTzA%3D%3D&trackingId=EeGn4FmP0XMrusdSHpD92w%3D%3D&position=22&pageNum=2&trk=public_jobs_jserp-result_search-card,Comcast,https://www.linkedin.com/company/comcast?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dublin, County Dublin, Ireland",2023-06-29
Principal Python Engineer,https://ie.linkedin.com/jobs/view/principal-python-engineer-at-sigmar-recruitment-3649731263?refId=JY4BnXXae4fHTXHG7QBTzA%3D%3D&trackingId=b7e04vSHZCFUVsvECdaJsg%3D%3D&position=23&pageNum=2&trk=public_jobs_jserp-result_search-card,Sigmar Recruitment,https://ie.linkedin.com/company/sigmar-recruitment?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dublin, County Dublin, Ireland",2023-06-28
Sr. Engineer - R&D Speech and NLP,https://ie.linkedin.com/jobs/view/sr-engineer-r-d-speech-and-nlp-at-xperi-inc-3639811703?refId=JY4BnXXae4fHTXHG7QBTzA%3D%3D&trackingId=e8cYISNRcCxRCxghoyc3Sw%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card,Xperi Inc.,https://www.linkedin.com/company/xperi-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Galway, County Galway, Ireland",2023-06-19
Software Developer,https://ie.linkedin.com/jobs/view/software-developer-at-elgin-energy-3649920424?refId=JY4BnXXae4fHTXHG7QBTzA%3D%3D&trackingId=pGfm0J5XRy9kDM1ybNe6og%3D%3D&position=25&pageNum=2&trk=public_jobs_jserp-result_search-card,Elgin Energy,https://uk.linkedin.com/company/elgin-energy-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dublin, County Dublin, Ireland",2023-06-28
Applied Cryptography Engineer,https://ie.linkedin.com/jobs/view/applied-cryptography-engineer-at-trust-wallet-3645801996?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=EYbHJ4%2BIt2KHnqlcW8LGTg%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card,Trust Wallet,https://www.linkedin.com/company/trustwallet?trk=public_jobs_jserp-result_job-search-card-subtitle,Ireland,2023-06-30
Senior Software Engineer - Messenger,https://ie.linkedin.com/jobs/view/senior-software-engineer-messenger-at-intercom-3623156448?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=%2FF5GEFybZodJqDlSLXdYIA%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card,Intercom,https://www.linkedin.com/company/intercom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dublin, County Dublin, Ireland",2023-06-17
Senior Machine Learning Engineer,https://ie.linkedin.com/jobs/view/senior-machine-learning-engineer-at-binance-3616493409?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=bSRKB%2FvDLIUWmIKKXO7Ong%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card,Binance,https://www.linkedin.com/company/binance?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dublin, County Dublin, Ireland",2023-06-15
Applications Engineer,https://ie.linkedin.com/jobs/view/applications-engineer-at-celeros-flow-technology-3640346240?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=PD1A7piAeC7noZWqaKOMrw%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card,Celeros Flow Technology,https://www.linkedin.com/company/celeros-flow-technology?trk=public_jobs_jserp-result_job-search-card-subtitle,"County Kerry, Ireland",2023-06-24
Computer Vision Research Engineer,https://ie.linkedin.com/jobs/view/computer-vision-research-engineer-at-valeo-3639517455?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=Ojushok34XvqewIBdsHHog%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card,Valeo,https://fr.linkedin.com/company/valeo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Tuam, County Galway, Ireland",2023-06-20
Software Developer,https://ie.linkedin.com/jobs/view/software-developer-at-livetiles-3631824985?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=2gZM%2FFkZWbon1YAccM%2F97A%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card,LiveTiles,https://www.linkedin.com/company/livetiles?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sligo, County Sligo, Ireland",2023-06-08
Senior Data Scientist,https://ie.linkedin.com/jobs/view/senior-data-scientist-at-reperio-human-capital-3634282915?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=mN78torLDHH3RyfGaWkYnw%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card,Reperio Human Capital,https://ie.linkedin.com/company/reperio-human-capital-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Galway, County Galway, Ireland",2023-05-18
Computer Vision Research Engineer,https://ie.linkedin.com/jobs/view/computer-vision-research-engineer-at-valeo-3642464423?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=sEzpcDHd37sew1114qz%2B6g%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card,Valeo,https://fr.linkedin.com/company/valeo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Tuam, County Galway, Ireland",2023-06-22
Software Engineer In Test,https://ie.linkedin.com/jobs/view/software-engineer-in-test-at-ninedots-io-3553553590?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=Dvr1dl6mkK%2F3jV3iIn0zTg%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card,nineDots.io,https://ie.linkedin.com/company/ninedots-io?trk=public_jobs_jserp-result_job-search-card-subtitle,"Galway, County Galway, Ireland",2023-06-27
MLOps Engineer,https://ie.linkedin.com/jobs/view/mlops-engineer-at-reperio-human-capital-3631003998?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=h%2BxfrfsBD4xhhmJIscIYqg%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card,Reperio Human Capital,https://ie.linkedin.com/company/reperio-human-capital-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dublin, County Dublin, Ireland",2023-05-14
SWE - Localisation QA Engineer - Polish - L&RE,https://ie.linkedin.com/jobs/view/swe-localisation-qa-engineer-polish-l-re-at-apple-3426247066?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=ULimfQjqcOctjycTNwdFxg%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card,Apple,https://www.linkedin.com/company/apple?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cork, County Cork, Ireland",2023-05-17
Lead Engineer _ Python,https://ie.linkedin.com/jobs/view/lead-engineer-python-at-oliver-james-3642271052?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=EjEzgLU%2BQsoyzg3kktXnrw%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card,Oliver James,https://uk.linkedin.com/company/oliver-james-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dublin, County Dublin, Ireland",2023-06-22
React Engineer – Fast track to leadership,https://ie.linkedin.com/jobs/view/react-engineer-%E2%80%93-fast-track-to-leadership-at-archer-the-it-recruitment-consultancy-3644201044?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=PL%2BQIwSKT9FsdJw5lMd3Ig%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card,Archer - The IT Recruitment Consultancy,https://ie.linkedin.com/company/archer?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dublin, County Dublin, Ireland",2023-06-23
Computer Vision Research Engineer,https://ie.linkedin.com/jobs/view/computer-vision-research-engineer-at-valeo-3635375218?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=4ZFtR%2Fo54j1h3Iuk%2BD1dSw%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card,Valeo,https://fr.linkedin.com/company/valeo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Tuam, County Galway, Ireland",2023-06-15
Senior Data Scientist- Hybrid,https://ie.linkedin.com/jobs/view/senior-data-scientist-hybrid-at-reperio-human-capital-3604348480?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=ypwQYGIaujyyYkPUb8ljJw%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card,Reperio Human Capital,https://ie.linkedin.com/company/reperio-human-capital-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dublin, County Dublin, Ireland",2023-04-16
Senior Machine Learning Engineer,https://ie.linkedin.com/jobs/view/senior-machine-learning-engineer-at-reperio-human-capital-3584861018?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=LyAeohe3p305PY6fKiaMyg%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card,Reperio Human Capital,https://ie.linkedin.com/company/reperio-human-capital-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Galway, County Galway, Ireland",2023-04-25
Scientist - Process Sciences,https://ie.linkedin.com/jobs/view/scientist-process-sciences-at-quanta-part-of-qcs-staffing-3627710096?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=Rn%2Bs%2FEoWClgOJ%2BwW9AvF1w%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card,Quanta part of QCS Staffing,https://uk.linkedin.com/company/quanta-consultancy-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dublin, County Dublin, Ireland",2023-06-05
"GRADUATE SOFTWARE ENGINEER - Dubai, UAE",https://ie.linkedin.com/jobs/view/graduate-software-engineer-dubai-uae-at-cobblestone-energy-3641764476?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=2ZqGOh7DCZBvtfcZvgZ8tA%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card,Cobblestone Energy,https://ae.linkedin.com/company/cobblestone-energy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dublin, County Dublin, Ireland",2023-06-21
Senior Data Scientist,https://ie.linkedin.com/jobs/view/senior-data-scientist-at-reperio-human-capital-3589662250?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=tItvOnIa1cssv2rgg6U%2FSA%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card,Reperio Human Capital,https://ie.linkedin.com/company/reperio-human-capital-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Galway, County Galway, Ireland",2023-04-02
Senior Data Scientist（EKYC/OCR/Facial recognition),https://ie.linkedin.com/jobs/view/senior-data-scientist%EF%BC%88ekyc-ocr-facial-recognition-at-binance-3565817358?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=4Ndp9WD2hWQ1WQb2b6My%2BQ%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card,Binance,https://www.linkedin.com/company/binance?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dublin, County Dublin, Ireland",2023-06-15
Senior Data Scientist,https://ie.linkedin.com/jobs/view/senior-data-scientist-at-reperio-human-capital-3605365745?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=MO0lcmhSKowU%2BiG2gjLLwQ%3D%3D&position=21&pageNum=3&trk=public_jobs_jserp-result_search-card,Reperio Human Capital,https://ie.linkedin.com/company/reperio-human-capital-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Galway, County Galway, Ireland",2023-04-17
Utilities Engineer,https://ie.linkedin.com/jobs/view/utilities-engineer-at-european-recruitment-3641000595?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=uxDN7xAx1n9mLyuU9tuZ%2FQ%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card,European Recruitment,https://uk.linkedin.com/company/european-recruitment-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dún Laoghaire, County Dublin, Ireland",2023-06-20
Analytics & Data Science Engineer for Accelerated Development Program in EMEA,https://ie.linkedin.com/jobs/view/analytics-data-science-engineer-for-accelerated-development-program-in-emea-at-trane-technologies-3599394805?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=2SG3SlXCcwoSo93hEfxSPg%3D%3D&position=23&pageNum=3&trk=public_jobs_jserp-result_search-card,Trane Technologies,https://www.linkedin.com/company/tranetechnologies?trk=public_jobs_jserp-result_job-search-card-subtitle,"Galway, County Galway, Ireland",2023-05-10
AI/ML SoC Architecture Modelling,https://ie.linkedin.com/jobs/view/ai-ml-soc-architecture-modelling-at-amd-3643853507?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=fSVTOBwa3ow%2BEjlQfaOCLQ%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card,AMD,https://www.linkedin.com/company/amd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dublin, County Dublin, Ireland",2023-06-28
eHealth/35/23 Grade VI Software Developer,https://ie.linkedin.com/jobs/view/ehealth-35-23-grade-vi-software-developer-at-health-service-executive-3638165248?refId=41Xm2D9JXg7auU9VWaB5zQ%3D%3D&trackingId=WlFKdwhYi2TsPveItGk%2FoA%3D%3D&position=25&pageNum=3&trk=public_jobs_jserp-result_search-card,Health Service Executive,https://ie.linkedin.com/company/health-service-executive?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dublin, County Dublin, Ireland",2023-06-19
QA Engineer,https://ie.linkedin.com/jobs/view/qa-engineer-at-expeditors-3645488253?refId=NyUOQCa%2FVdAPQ7QmrqPiFw%3D%3D&trackingId=LozOPAA73kLaCYiBkaUFXw%3D%3D&position=1&pageNum=4&trk=public_jobs_jserp-result_search-card,Expeditors,https://www.linkedin.com/company/expeditors?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dublin, County Dublin, Ireland",2023-06-27
Computer Vision Research Engineer,https://ie.linkedin.com/jobs/view/computer-vision-research-engineer-at-valeo-3642464423?refId=NyUOQCa%2FVdAPQ7QmrqPiFw%3D%3D&trackingId=tK9h%2BLSAIzCsUug71dSK%2Fg%3D%3D&position=2&pageNum=4&trk=public_jobs_jserp-result_search-card,Valeo,https://fr.linkedin.com/company/valeo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Tuam, County Galway, Ireland",2023-06-22
Software Engineer In Test,https://ie.linkedin.com/jobs/view/software-engineer-in-test-at-ninedots-io-3553553590?refId=NyUOQCa%2FVdAPQ7QmrqPiFw%3D%3D&trackingId=utGBFKLdaBLVx9SY8LfgmQ%3D%3D&position=3&pageNum=4&trk=public_jobs_jserp-result_search-card,nineDots.io,https://ie.linkedin.com/company/ninedots-io?trk=public_jobs_jserp-result_job-search-card-subtitle,"Galway, County Galway, Ireland",2023-06-27
MLOps Engineer,https://ie.linkedin.com/jobs/view/mlops-engineer-at-reperio-human-capital-3631003998?refId=NyUOQCa%2FVdAPQ7QmrqPiFw%3D%3D&trackingId=eUnxsJK3k%2BOV3koaYUGrEQ%3D%3D&position=4&pageNum=4&trk=public_jobs_jserp-result_search-card,Reperio Human Capital,https://ie.linkedin.com/company/reperio-human-capital-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dublin, County Dublin, Ireland",2023-05-14
Frontend Developer,https://ie.linkedin.com/jobs/view/frontend-developer-at-ryanair-europe-s-favourite-airline-3646125716?refId=NyUOQCa%2FVdAPQ7QmrqPiFw%3D%3D&trackingId=2kFmh0Svo0TRJbwrlS4pkQ%3D%3D&position=5&pageNum=4&trk=public_jobs_jserp-result_search-card,Ryanair - Europe's Favourite Airline,https://ie.linkedin.com/company/ryanair?trk=public_jobs_jserp-result_job-search-card-subtitle,"Dublin, County Dublin, Ireland",2023-06-01
SWE - Localisation QA Engineer - Polish - L&RE,https://ie.linkedin.com/jobs/view/swe-localisation-qa-engineer-polish-l-re-at-apple-3426247066?refId=NyUOQCa%2FVdAPQ7QmrqPiFw%3D%3D&trackingId=5T8yygW5yiPhWXPSYuuFhA%3D%3D&position=6&pageNum=4&trk=public_jobs_jserp-result_search-card,Apple,https://www.linkedin.com/company/apple?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cork, County Cork, Ireland",2023-05-17
